OBJECTID,NUMERO_ORDINE,TECNICO,DATA_PRELIVEO,SPECIE,LATITUDINE,LONGITUDINE,CULTIVAR,RISULTATO,COMUNE
"12,704",451,DIA PIS ,11/21/2013 00:00:00,QUERCUS,40.73638889,17.47916667,****,NEGATIVO,CISTERNINO
"12,705",452,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.74277778,17.45694444,****,NEGATIVO,CISTERNINO
"12,706",453,DIA PIS ,11/21/2013 00:00:00,QUERCUS,40.74277778,17.45694444,****,NEGATIVO,CISTERNINO
"12,707",454,DIA PIS ,11/21/2013 00:00:00,SORGHETTO,40.74277778,17.45694444,****,NEGATIVO,CISTERNINO
"12,708",455,DIA PIS ,11/21/2013 00:00:00,OLEANDRO,40.73694444,17.43055556,****,NEGATIVO,CISTERNINO
"12,709",456,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.72083333,17.45277778,****,NEGATIVO,CISTERNINO
"12,710",457,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.70527778,17.48944444,****,NEGATIVO,OSTUNI
"12,712",459,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.70722222,17.50805556,****,NEGATIVO,OSTUNI
"12,713",460,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.70055556,17.54444444,****,NEGATIVO,OSTUNI
"12,714",461,DIA PIS ,11/21/2013 00:00:00,OLEANDRO,40.72138889,17.56916667,****,NEGATIVO,OSTUNI
"12,715",462,DIA PIS ,11/21/2013 00:00:00,QUERCUS,40.72388889,17.57333333,****,NEGATIVO,OSTUNI
"12,716",463,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.74027778,17.57583333,****,NEGATIVO,OSTUNI
"12,717",464,DIA PIS ,11/21/2013 00:00:00,MALVA,40.74027778,17.57583333,****,NEGATIVO,OSTUNI
"12,718",465,DIA PIS ,11/21/2013 00:00:00,SORGHETTO,40.74027778,17.57583333,****,NEGATIVO,OSTUNI
"12,719",466,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.75111111,17.56361111,****,NEGATIVO,OSTUNI
"12,720",467,DIA PIS ,11/21/2013 00:00:00,SORGHETTO,40.75111111,17.56361111,****,NEGATIVO,OSTUNI
"12,721",468,DIA PIS ,11/21/2013 00:00:00,MALVA,40.75111111,17.56361111,****,NEGATIVO,OSTUNI
"12,722",469,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.77472222,17.05916667,****,NEGATIVO,NOCI
"12,723",470,DIA PIS ,11/21/2013 00:00:00,MALVA,40.77472222,17.05916667,****,NEGATIVO,NOCI
"12,724",471,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.76666667,17.57416667,****,NEGATIVO,OSTUNI
"12,726",473,DIA PIS ,11/21/2013 00:00:00,SORGHETTO,40.76666667,17.57416667,****,NEGATIVO,OSTUNI
"12,727",474,DIA PIS ,11/21/2013 00:00:00,OLEANDRO,40.79111111,17.54222222,****,NEGATIVO,OSTUNI
"12,728",475,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.79111111,17.54222222,****,NEGATIVO,OSTUNI
"12,696",443,DIA PIS ,11/21/2013 00:00:00,SORGHETTO,40.72722222,17.55722222,****,NEGATIVO,OSTUNI
"12,697",444,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.72500000,17.52833333,****,NEGATIVO,OSTUNI
"12,730",477,DIA PIS ,11/21/2013 00:00:00,MALVA,40.80138889,17.51750000,****,NEGATIVO,OSTUNI
"12,731",478,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.80527778,17.48888889,****,NEGATIVO,FASANO
"12,732",479,DIA PIS ,11/21/2013 00:00:00,MALVA,40.80527778,17.48888889,****,NEGATIVO,FASANO
"12,733",480,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.79055556,17.46166667,****,NEGATIVO,FASANO
"12,734",481,ARG CGN,11/21/2013 00:00:00,SORGHETTO,40.61500000,17.91666667,****,NEGATIVO,BRINDISI
"12,735",482,ARG CGN,11/21/2013 00:00:00,VITE,40.61500000,17.91666667,****,NEGATIVO,BRINDISI
"12,737",484,ARG CGN,11/21/2013 00:00:00,OLIVO,40.57972222,17.90194444,****,NEGATIVO,BRINDISI
"12,738",485,ARG CGN,11/21/2013 00:00:00,SORGHETTO,40.57972222,17.90194444,****,NEGATIVO,BRINDISI
"12,739",486,ARG CGN,11/21/2013 00:00:00,OLIVO,40.56277778,17.89250000,****,NEGATIVO,BRINDISI
"12,740",487,ARG CGN,11/21/2013 00:00:00,MALVA,40.54138889,17.89166667,****,NEGATIVO,BRINDISI
"12,741",488,ARG CGN,11/21/2013 00:00:00,OLIVO,40.54138889,17.89166667,****,NEGATIVO,BRINDISI
"12,742",489,ARG CGN,11/21/2013 00:00:00,OLIVO,40.52416667,17.89277778,****,NEGATIVO,BRINDISI
"12,743",490,ARG CGN,11/21/2013 00:00:00,MALVA,40.50500000,17.88277778,****,NEGATIVO,BRINDISI
"12,744",492,ARG CGN,11/21/2013 00:00:00,MANDORLO,40.48583333,17.88305556,****,NEGATIVO,CELLINO SAN MARCO
"12,746",494,ARG CGN,11/21/2013 00:00:00,MALVA,40.48583333,17.88305556,****,NEGATIVO,CELLINO SAN MARCO
"12,747","1,153",SPN SCH,11/22/2013 00:00:00,MALVA,40.66472222,16.97222222,****,NEGATIVO,MOTTOLA
"12,748","1,154",SPN SCH,11/22/2013 00:00:00,SORGHETTO,40.68250000,16.97222222,****,NEGATIVO,MOTTOLA
"12,749","1,155",SPN SCH,11/22/2013 00:00:00,MALVA,40.68250000,16.97222222,****,NEGATIVO,MOTTOLA
"12,750","1,156",SPN SCH,11/22/2013 00:00:00,OLIVO,40.70166667,16.97861111,****,NEGATIVO,MOTTOLA
"12,751","1,157",SPN SCH,11/22/2013 00:00:00,MALVA,40.70166667,16.97861111,****,NEGATIVO,MOTTOLA
"12,752","1,158",SPN SCH,11/22/2013 00:00:00,MANDORLO,40.70166667,16.97861111,****,NEGATIVO,MOTTOLA
"12,753","1,159",SPN SCH,11/22/2013 00:00:00,QUERCUS,40.70166667,16.97861111,****,NEGATIVO,MOTTOLA
"12,754","1,160",SPN SCH,11/22/2013 00:00:00,QUERCUS,40.73250000,16.97750000,****,NEGATIVO,MOTTOLA
"12,755","1,161",SPN SCH,11/22/2013 00:00:00,SORGHETTO,40.73805556,16.97305556,****,NEGATIVO,MOTTOLA
"12,756","1,162",SPN SCH,11/22/2013 00:00:00,QUERCUS,40.73805556,16.97305556,****,NEGATIVO,MOTTOLA
"12,758","1,164",SPN SCH,11/22/2013 00:00:00,MALVA,40.74138889,16.98250000,****,NEGATIVO,MOTTOLA
"12,759","1,165",SPN SCH,11/22/2013 00:00:00,QUERCUS,40.74138889,16.98250000,****,NEGATIVO,MOTTOLA
"12,760",822,DLM PIZ ,11/22/2013 00:00:00,QUERCUS,40.15750000,18.25611111,****,NEGATIVO,CORIGLIANO D'OTRANTO
"12,761",823,DLM PIZ ,11/22/2013 00:00:00,QUERCUS,40.15750000,18.25638889,****,NEGATIVO,CORIGLIANO D'OTRANTO
"12,729",476,DIA PIS ,11/21/2013 00:00:00,OLIVO,40.80138889,17.51750000,****,NEGATIVO,OSTUNI
"12,332",292,ARG PIZ,11/20/2013 00:00:00,VITE,40.58611111,17.94583333,****,NEGATIVO,BRINDISI
"12,333",293,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.56277778,17.94861111,****,NEGATIVO,BRINDISI
"12,334",294,ARG PIZ,11/20/2013 00:00:00,VITE,40.55638889,17.94722222,****,NEGATIVO,BRINDISI
"12,335",295,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.54833333,17.94722222,****,NEGATIVO,BRINDISI
"12,337",297,ARG PIZ,11/20/2013 00:00:00,VITE,40.56027778,17.96833333,****,NEGATIVO,BRINDISI
"12,338",298,ARG PIZ,11/20/2013 00:00:00,VITE,40.58083333,17.96416667,****,NEGATIVO,BRINDISI
"12,339",299,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.59694444,17.96444444,****,NEGATIVO,BRINDISI
"12,340",300,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.61166667,17.95583333,****,NEGATIVO,BRINDISI
"12,341",301,ARG PIZ,11/20/2013 00:00:00,QUERCUS,40.54972222,18.03694444,****,NEGATIVO,SAN PIETRO VERNOTICO
"12,342",302,ARG PIZ,11/20/2013 00:00:00,VITE,40.54111111,18.05027778,****,NEGATIVO,SAN PIETRO VERNOTICO
"12,343",303,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.58583333,18.03138889,****,NEGATIVO,BRINDISI
"12,344",304,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.60250000,18.00694444,****,NEGATIVO,BRINDISI
"12,346",306,ARG PIZ,11/20/2013 00:00:00,QUERCUS,40.62666667,17.94194444,****,NEGATIVO,BRINDISI
"12,347",307,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.65638889,17.90666667,****,NEGATIVO,BRINDISI
"12,348",308,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.68055556,17.90833333,****,NEGATIVO,BRINDISI
"12,349",309,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.68222222,17.88750000,****,NEGATIVO,BRINDISI
"12,350",310,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.68861111,17.84638889,****,NEGATIVO,BRINDISI
"12,351",311,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.68666667,17.82250000,****,NEGATIVO,BRINDISI
"12,352",312,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.66194444,17.82083333,****,NEGATIVO,BRINDISI
"12,353",313,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.65250000,17.79944444,****,NEGATIVO,BRINDISI
"12,354",314,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.65555556,17.75027778,****,NEGATIVO,CAROVIGNO
"12,356",316,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.67666667,17.71166667,****,NEGATIVO,SAN VITO DEI NORMANNI
"12,357",317,ARG PIZ,11/20/2013 00:00:00,MANDORLO,40.70333333,17.72194444,****,NEGATIVO,CAROVIGNO
"12,358",318,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.72500000,17.73750000,****,NEGATIVO,CAROVIGNO
"12,359",319,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.73027778,17.75166667,****,NEGATIVO,CAROVIGNO
"12,360",320,ARG PIZ,11/20/2013 00:00:00,OLIVO,40.71750000,17.76500000,****,NEGATIVO,CAROVIGNO
"12,361",321,ARG PIZ,11/20/2013 00:00:00,OLEANDRO,40.69277778,17.81805556,****,NEGATIVO,BRINDISI
"12,362",322,DLM PIZ ,11/21/2013 00:00:00,VITE,40.24222222,18.39083333,****,NEGATIVO,MELENDUGNO
"12,363",323,DLM PIZ ,11/21/2013 00:00:00,VITE,40.24250000,18.42388889,****,NEGATIVO,MELENDUGNO
"12,364",324,DLM PIZ ,11/21/2013 00:00:00,VITE,40.24305556,18.42388889,****,NEGATIVO,MELENDUGNO
"12,369",329,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18722222,18.45027778,****,NEGATIVO,OTRANTO
"12,370",330,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18750000,18.45055556,****,NEGATIVO,OTRANTO
"12,371",331,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18750000,18.45027778,****,NEGATIVO,OTRANTO
"12,372",332,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18166667,18.45333333,****,NEGATIVO,OTRANTO
"12,373",333,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18194444,18.45416667,****,NEGATIVO,OTRANTO
"12,374",334,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18194444,18.45305556,****,NEGATIVO,OTRANTO
"12,375",335,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18222222,18.45250000,****,NEGATIVO,OTRANTO
"12,376",336,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18138889,18.45277778,****,NEGATIVO,OTRANTO
"12,377",337,DLM PIZ ,11/21/2013 00:00:00,VITE,40.15527778,18.47194444,****,NEGATIVO,OTRANTO
"12,378",338,DLM PIZ ,11/21/2013 00:00:00,VITE,40.15555556,18.47250000,****,NEGATIVO,OTRANTO
"12,379","1,316",MZZ MLE,11/25/2013 00:00:00,QUERCUS,40.40944444,17.65361111,****,NEGATIVO,MANDURIA
"12,381","1,318",MZZ MLE,11/25/2013 00:00:00,MALVA,40.41055556,17.67000000,****,NEGATIVO,MANDURIA
"12,382","1,319",MZZ MLE,11/25/2013 00:00:00,QUERCUS,40.41055556,17.67000000,****,NEGATIVO,MANDURIA
"12,383","1,320",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.41972222,17.65277778,****,NEGATIVO,MANDURIA
"12,384","1,321",MZZ MLE,11/25/2013 00:00:00,MALVA,40.41972222,17.65277778,****,NEGATIVO,MANDURIA
"12,385","1,322",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.43750000,17.67416667,****,NEGATIVO,MANDURIA
"12,386","1,323",MZZ MLE,11/25/2013 00:00:00,MALVA,40.43750000,17.67416667,****,NEGATIVO,MANDURIA
"12,387","1,324",MZZ MLE,11/25/2013 00:00:00,OLEANDRO,40.43250000,17.63472222,****,NEGATIVO,MANDURIA
"12,388","1,325",MZZ MLE,11/25/2013 00:00:00,MALVA,40.43250000,17.63472222,****,NEGATIVO,MANDURIA
"12,389","1,326",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.43250000,17.63472222,****,NEGATIVO,MANDURIA
"12,390","1,327",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.43250000,17.63194444,****,NEGATIVO,MANDURIA
"12,391","1,328",MZZ MLE,11/25/2013 00:00:00,MALVA,40.43250000,17.63194444,****,NEGATIVO,MANDURIA
"12,393","1,330",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.44027778,17.63611111,****,NEGATIVO,MANDURIA
"12,394","1,331",MZZ MLE,11/25/2013 00:00:00,MALVA,40.44027778,17.63611111,****,NEGATIVO,MANDURIA
"12,395","1,332",MZZ MLE,11/25/2013 00:00:00,QUERCUS,40.44027778,17.63611111,****,NEGATIVO,MANDURIA
"12,396","1,333",MZZ MLE,11/25/2013 00:00:00,MALVA,40.45888889,17.63750000,****,NEGATIVO,ORIA
"12,397","1,335",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.42194444,17.62222222,****,NEGATIVO,MANDURIA
"12,365",325,DLM PIZ ,11/21/2013 00:00:00,VITE,40.24333333,18.42722222,****,NEGATIVO,MELENDUGNO
"12,366",326,DLM PIZ ,11/21/2013 00:00:00,VITE,40.24222222,18.42444444,****,NEGATIVO,MELENDUGNO
"12,367",327,DLM PIZ ,11/21/2013 00:00:00,VITE,40.18750000,18.45000000,****,NEGATIVO,OTRANTO
"12,399","1,337",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.44111111,17.56944444,****,NEGATIVO,MANDURIA
"12,400","1,338",MZZ MLE,11/25/2013 00:00:00,MALVA,40.44111111,17.62055556,****,NEGATIVO,MANDURIA
"12,401","1,339",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.45666667,17.61305556,****,NEGATIVO,MANDURIA
"12,403","1,341",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.48361111,17.60250000,****,NEGATIVO,ORIA
"12,404","1,342",MZZ MLE,11/25/2013 00:00:00,MALVA,40.48361111,17.60250000,****,NEGATIVO,ORIA
"12,405","1,343",MZZ MLE,11/25/2013 00:00:00,OLEANDRO,40.48111111,17.58805556,****,NEGATIVO,ORIA
"12,406","1,344",MZZ MLE,11/25/2013 00:00:00,OLIVO,40.48111111,17.58805556,****,NEGATIVO,ORIA
"12,407","1,345",MZZ MLE,11/25/2013 00:00:00,MALVA,40.48111111,17.58805556,****,NEGATIVO,ORIA
"12,408","1,346",MZZ MLE,11/25/2013 00:00:00,MANDORLO,40.48111111,17.58805556,****,NEGATIVO,ORIA
"12,409","1,347",MZZ MLE,11/25/2013 00:00:00,MANDORLO,40.49000000,17.58305556,****,NEGATIVO,FRANCAVILLA FONTANA
"12,410","1,348",MZZ MLE,11/25/2013 00:00:00,OLEANDRO,40.49000000,17.58305556,****,NEGATIVO,FRANCAVILLA FONTANA
"12,411",175,CNR ,11/14/2013 00:00:00,OLIVO,41.03000000,16.90333333,****,NEGATIVO,VALENZANO
"12,412",176,CNR ,11/14/2013 00:00:00,OLIVO,41.03000000,16.90333333,****,NEGATIVO,VALENZANO
"12,413",177,CNR ,11/14/2013 00:00:00,OLIVO,41.03000000,16.90333333,****,NEGATIVO,VALENZANO
"12,415",179,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,416",180,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,417",181,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,418",182,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,419",183,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,420",184,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,421",185,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,422",186,CNR ,11/14/2013 00:00:00,OLIVO,41.02972222,16.90361111,****,NEGATIVO,VALENZANO
"12,423",187,CNR ,11/14/2013 00:00:00,OLIVO,41.11000000,16.90361111,****,NEGATIVO,BARI
"12,424",189,CNR ,11/14/2013 00:00:00,OLIVO,41.29388889,16.27777778,****,NEGATIVO,BARLETTA
"12,426",191,CNR ,11/14/2013 00:00:00,OLIVO,41.14583333,16.07416667,****,NEGATIVO,MINERVINO MURGE
"12,427",192,CNR ,11/14/2013 00:00:00,OLIVO,40.64611111,17.79805556,****,NEGATIVO,BRINDISI
"12,428",193,CNR ,11/14/2013 00:00:00,OLIVO,40.49527778,17.98861111,****,NEGATIVO,SAN PIETRO VERNOTICO
"12,429",194,CNR ,11/14/2013 00:00:00,OLIVO,40.51666667,17.67277778,****,NEGATIVO,ORIA
"12,430",195,CNR ,11/14/2013 00:00:00,OLIVO,40.51888889,17.67166667,****,NEGATIVO,ORIA
"12,398","1,336",MZZ MLE,11/25/2013 00:00:00,MALVA,40.42194444,17.62222222,****,NEGATIVO,MANDURIA
"12,432",197,CNR ,11/14/2013 00:00:00,OLIVO,41.29805556,16.05583333,****,NEGATIVO,SAN FERDINANDO DI PUGLIA
"12,433",198,CNR ,11/14/2013 00:00:00,OLIVO,41.27472222,15.94305556,****,NEGATIVO,CERIGNOLA
"12,434",199,CNR ,11/14/2013 00:00:00,OLIVO,40.52527778,17.06916667,****,NEGATIVO,MASSAFRA
"12,436",201,CNR ,11/14/2013 00:00:00,OLIVO,40.52527778,17.06916667,****,NEGATIVO,MASSAFRA
"12,437",202,CNR ,11/14/2013 00:00:00,OLIVO,40.52527778,17.06916667,****,NEGATIVO,MASSAFRA
"12,438",203,CNR ,11/14/2013 00:00:00,OLIVO,40.52527778,17.06916667,****,NEGATIVO,MASSAFRA
"12,439",772,FDL PRS ,11/22/2013 00:00:00,OLEANDRO,40.38277778,17.34194444,****,NEGATIVO,LEPORANO
"12,440",773,FDL PRS ,11/22/2013 00:00:00,OLIVO,40.40250000,17.35861111,****,NEGATIVO,FAGGIANO
"12,441",774,FDL PRS ,11/22/2013 00:00:00,MALVA,40.40250000,17.35861111,****,NEGATIVO,FAGGIANO
"12,442",775,FDL PRS ,11/22/2013 00:00:00,OLIVO,40.42472222,17.36333333,****,NEGATIVO,TARANTO
"12,443",776,FDL PRS ,11/22/2013 00:00:00,MALVA,40.42472222,17.36333333,****,NEGATIVO,TARANTO
"12,444",777,FDL PRS ,11/22/2013 00:00:00,OLIVO,40.44361111,17.36694444,****,NEGATIVO,FAGGIANO
"12,445",778,FDL PRS ,11/22/2013 00:00:00,MALVA,40.44361111,17.36694444,****,NEGATIVO,FAGGIANO
"12,447",780,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.31555556,17.79027778,****,NEGATIVO,PORTO CESAREO
"12,448",781,MZZ MLE,11/22/2013 00:00:00,MALVA,40.31555556,17.79027778,****,NEGATIVO,PORTO CESAREO
"12,449",782,MZZ MLE,11/22/2013 00:00:00,OLEANDRO,40.31555556,17.79027778,****,NEGATIVO,PORTO CESAREO
"12,450",783,MZZ MLE,11/22/2013 00:00:00,MALVA,40.31611111,17.80083333,****,NEGATIVO,PORTO CESAREO
"12,451",784,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.31611111,17.80083333,****,NEGATIVO,PORTO CESAREO
"12,452",785,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.32416667,17.77333333,****,NEGATIVO,AVETRANA
"12,453",786,MZZ MLE,11/22/2013 00:00:00,OLEANDRO,40.32416667,17.77333333,****,NEGATIVO,AVETRANA
"12,454",787,MZZ MLE,11/22/2013 00:00:00,MALVA,40.32416667,17.77333333,****,NEGATIVO,AVETRANA
"12,455",788,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.32833333,17.76750000,****,NEGATIVO,AVETRANA
"12,457","1,989",DIA PIS,11/27/2013 00:00:00,OLIVO,40.70194444,17.54972222,****,NEGATIVO,OSTUNI
"12,458","1,990",DIA PIS,11/27/2013 00:00:00,MALVA,40.71583333,17.54805556,****,NEGATIVO,OSTUNI
"12,459","1,991",DIA PIS,11/27/2013 00:00:00,QUERCUS,40.71583333,17.54805556,****,NEGATIVO,OSTUNI
"12,460","1,992",DIA PIS,11/27/2013 00:00:00,OLIVO,40.70388889,17.53638889,****,NEGATIVO,OSTUNI
"12,461",945,ARG VIN ,11/22/2013 00:00:00,SORGHETTO,40.49777778,17.73972222,****,NEGATIVO,TORRE SANTA SUSANNA
"12,462",946,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.49416667,17.70222222,****,NEGATIVO,ORIA
"12,463",947,ARG VIN ,11/22/2013 00:00:00,SORGHETTO,40.49416667,17.70222222,****,NEGATIVO,ORIA
"12,431",196,CNR ,11/14/2013 00:00:00,OLIVO,40.62361111,17.90305556,****,NEGATIVO,BRINDISI
"12,466",950,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.49194444,17.65638889,****,NEGATIVO,ORIA
"12,467",951,ARG VIN ,11/22/2013 00:00:00,MALVA,40.49194444,17.65638889,****,NEGATIVO,ORIA
"12,468",952,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.48611111,17.67250000,****,NEGATIVO,ORIA
"12,469",953,ARG VIN ,11/22/2013 00:00:00,MALVA,40.48611111,17.67250000,****,NEGATIVO,ORIA
"12,471",955,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.47388889,17.70638889,****,NEGATIVO,TORRE SANTA SUSANNA
"12,472",956,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.46722222,17.72500000,****,NEGATIVO,TORRE SANTA SUSANNA
"12,473",957,ARG VIN ,11/22/2013 00:00:00,MALVA,40.46722222,17.72500000,****,NEGATIVO,TORRE SANTA SUSANNA
"12,474",958,ARG VIN ,11/22/2013 00:00:00,OLEANDRO,40.46722222,17.72500000,****,NEGATIVO,TORRE SANTA SUSANNA
"12,475",959,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.47888889,17.67972222,****,NEGATIVO,ORIA
"12,476",960,ARG VIN ,11/22/2013 00:00:00,MANDORLO,40.47888889,17.67972222,****,NEGATIVO,ORIA
"12,477",961,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.46361111,17.67722222,****,NEGATIVO,ORIA
"12,478",962,ARG VIN ,11/22/2013 00:00:00,OLEANDRO,40.46250000,17.67722222,****,NEGATIVO,ORIA
"12,479",963,ARG VIN ,11/22/2013 00:00:00,QUERCUS,40.46055556,17.67666667,****,NEGATIVO,ORIA
"12,481",965,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.44638889,17.67472222,****,NEGATIVO,ORIA
"12,482",966,ARG VIN ,11/22/2013 00:00:00,OLEANDRO,40.44638889,17.67472222,****,NEGATIVO,ORIA
"12,483",967,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.46750000,17.67055556,****,NEGATIVO,ORIA
"12,484",968,ARG VIN ,11/22/2013 00:00:00,OLEANDRO,40.47333333,17.66527778,****,NEGATIVO,ORIA
"12,485",969,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.48388889,17.65694444,****,NEGATIVO,ORIA
"12,486",970,ARG VIN ,11/22/2013 00:00:00,MALVA,40.48388889,17.65694444,****,NEGATIVO,ORIA
"12,487",971,ARG VIN ,11/22/2013 00:00:00,OLEANDRO,40.49194444,17.65194444,****,NEGATIVO,ORIA
"12,488",972,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.50861111,17.65750000,****,NEGATIVO,ORIA
"12,489",973,ARG VIN ,11/22/2013 00:00:00,MALVA,40.50861111,17.65750000,****,NEGATIVO,ORIA
"12,490",974,ARG VIN ,11/22/2013 00:00:00,OLIVO,40.51694444,17.67472222,****,NEGATIVO,ORIA
"12,491",998,RNL CLP ,11/22/2013 00:00:00,MALVA,40.54694444,17.14666667,****,NEGATIVO,TARANTO
"12,492","1,035",RNL CLP ,11/22/2013 00:00:00,MALVA,40.66944444,17.32583333,****,NEGATIVO,MARTINA FRANCA
"12,493","1,036",RNL CLP ,11/22/2013 00:00:00,OLEANDRO,40.68666667,17.33277778,****,NEGATIVO,MARTINA FRANCA
"12,495","1,038",RNL CLP ,11/22/2013 00:00:00,QUERCUS,40.68666667,17.33277778,****,NEGATIVO,MARTINA FRANCA
"12,496","1,039",RNL CLP ,11/22/2013 00:00:00,MALVA,40.68500000,17.33138889,****,NEGATIVO,MARTINA FRANCA
"12,464",948,ARG VIN ,11/22/2013 00:00:00,MALVA,40.49527778,17.66055556,****,NEGATIVO,ORIA
"12,465",949,ARG VIN ,11/22/2013 00:00:00,OLEANDRO,40.49194444,17.65638889,****,NEGATIVO,ORIA
"12,499","1,042",RNL CLP ,11/22/2013 00:00:00,OLIVO,40.61361111,17.28166667,****,NEGATIVO,CRISPIANO
"12,500","1,043",RNL CLP ,11/22/2013 00:00:00,MANDORLO,40.61361111,17.28166667,****,NEGATIVO,CRISPIANO
"12,501","1,044",RNL CLP ,11/22/2013 00:00:00,MALVA,40.61361111,17.28166667,****,NEGATIVO,CRISPIANO
"12,502","1,045",RNL CLP ,11/22/2013 00:00:00,OLIVO,40.62027778,17.26194444,****,NEGATIVO,CRISPIANO
"12,503","1,046",RNL CLP ,11/22/2013 00:00:00,MANDORLO,40.62027778,17.26194444,****,NEGATIVO,CRISPIANO
"12,504","1,047",RNL CLP ,11/22/2013 00:00:00,MALVA,40.62027778,17.26194444,****,NEGATIVO,CRISPIANO
"12,505","1,048",RNL CLP ,11/22/2013 00:00:00,OLIVO,40.61055556,17.24388889,****,NEGATIVO,CRISPIANO
"12,506","1,049",RNL CLP ,11/22/2013 00:00:00,MALVA,40.61055556,17.24388889,****,NEGATIVO,CRISPIANO
"12,507","1,050",RNL CLP ,11/22/2013 00:00:00,OLEANDRO,40.61055556,17.24388889,****,NEGATIVO,CRISPIANO
"12,509","1,052",CGN ,11/22/2013 00:00:00,OLIVO,40.48666667,18.02916667,****,NEGATIVO,SAN PIETRO VERNOTICO
"12,510","1,053",CGN ,11/22/2013 00:00:00,OLIVO,40.48361111,18.05750000,****,NEGATIVO,TORCHIAROLO
"12,511","1,054",CGN ,11/22/2013 00:00:00,OLIVO,40.49388889,18.06694444,****,NEGATIVO,TORCHIAROLO
